iso,country,indicator,nutrients,time,unit,value,datetime
NZL,New Zealand,Balance (inputs minus outputs),Phosphorus,2004,Tonnes,129377.372,2004-01-01
NZL,New Zealand,Balance (inputs minus outputs),Phosphorus,2005,Tonnes,155556.381,2005-01-01
NZL,New Zealand,Balance (inputs minus outputs),Phosphorus,2006,Tonnes,127998.073,2006-01-01
NZL,New Zealand,Balance (inputs minus outputs),Phosphorus,2007,Tonnes,125105.257,2007-01-01
NZL,New Zealand,Balance (inputs minus outputs),Phosphorus,2008,Tonnes,105909.637,2008-01-01
NZL,New Zealand,Balance (inputs minus outputs),Phosphorus,2009,Tonnes,61014.792,2009-01-01
NZL,New Zealand,Balance (inputs minus outputs),Phosphorus,2010,Tonnes,77088.403,2010-01-01
NZL,New Zealand,Balance (inputs minus outputs),Phosphorus,2011,Tonnes,89873.997,2011-01-01
NZL,New Zealand,Balance (inputs minus outputs),Phosphorus,2012,Tonnes,89245.324,2012-01-01
NZL,New Zealand,Balance (inputs minus outputs),Phosphorus,2013,Tonnes,81907.639,2013-01-01
NZL,New Zealand,Balance (inputs minus outputs),Phosphorus,2014,Tonnes,95285.898,2014-01-01
NZL,New Zealand,Balance (inputs minus outputs),Phosphorus,2015,Tonnes,91941.565,2015-01-01
NZL,New Zealand,Balance (inputs minus outputs),Phosphorus,2016,Tonnes,83022.225,2016-01-01
NZL,New Zealand,Balance (inputs minus outputs),Phosphorus,2017,Tonnes,98435.451,2017-01-01
NZL,New Zealand,Balance (inputs minus outputs),Phosphorus,2018,Tonnes,101647.747,2018-01-01
USA,United States,Balance (inputs minus outputs),Nitrogen,1990,Tonnes,13757097.053,1990-01-01
USA,United States,Balance (inputs minus outputs),Nitrogen,1991,Tonnes,14583067.733,1991-01-01
USA,United States,Balance (inputs minus outputs),Nitrogen,1992,Tonnes,13323906.157,1992-01-01
USA,United States,Balance (inputs minus outputs),Nitrogen,1993,Tonnes,15566471.897,1993-01-01
USA,United States,Balance (inputs minus outputs),Nitrogen,1994,Tonnes,14290432.616,1994-01-01
USA,United States,Balance (inputs minus outputs),Nitrogen,1995,Tonnes,15583689.505,1995-01-01
USA,United States,Balance (inputs minus outputs),Nitrogen,1996,Tonnes,15067583.515,1996-01-01
USA,United States,Balance (inputs minus outputs),Nitrogen,1997,Tonnes,14571531.393,1997-01-01
USA,United States,Balance (inputs minus outputs),Nitrogen,1998,Tonnes,14153454.064,1998-01-01
USA,United States,Balance (inputs minus outputs),Nitrogen,1999,Tonnes,14712387.284,1999-01-01
USA,United States,Balance (inputs minus outputs),Nitrogen,2000,Tonnes,14268944.752,2000-01-01
USA,United States,Balance (inputs minus outputs),Nitrogen,2001,Tonnes,13727915.568,2001-01-01
USA,United States,Balance (inputs minus outputs),Nitrogen,2002,Tonnes,15051705.843,2002-01-01
USA,United States,Balance (inputs minus outputs),Nitrogen,2003,Tonnes,14675851.873,2003-01-01
USA,United States,Balance (inputs minus outputs),Nitrogen,2004,Tonnes,13820939.697,2004-01-01
USA,United States,Balance (inputs minus outputs),Nitrogen,2005,Tonnes,13665736.215,2005-01-01
USA,United States,Balance (inputs minus outputs),Nitrogen,2006,Tonnes,13826509.836,2006-01-01
USA,United States,Balance (inputs minus outputs),Nitrogen,2007,Tonnes,14462262.889,2007-01-01
USA,United States,Balance (inputs minus outputs),Nitrogen,2008,Tonnes,13978567.118,2008-01-01
USA,United States,Balance (inputs minus outputs),Nitrogen,2009,Tonnes,11955083.493,2009-01-01
USA,United States,Balance (inputs minus outputs),Nitrogen,2010,Tonnes,12796102.631,2010-01-01
USA,United States,Balance (inputs minus outputs),Nitrogen,2011,Tonnes,13757842.397,2011-01-01
USA,United States,Balance (inputs minus outputs),Nitrogen,2012,Tonnes,14588949.698,2012-01-01
USA,United States,Balance (inputs minus outputs),Nitrogen,2013,Tonnes,12927139.398,2013-01-01
USA,United States,Balance (inputs minus outputs),Nitrogen,2014,Tonnes,11729032.181,2014-01-01
USA,United States,Balance (inputs minus outputs),Nitrogen,2015,Tonnes,11632762.473,2015-01-01
USA,United States,Balance (inputs minus outputs),Nitrogen,2016,Tonnes,11168881.326,2016-01-01
USA,United States,Balance (inputs minus outputs),Nitrogen,2017,Tonnes,11421975.718,2017-01-01
TUR,Turkey,Nutrient outputs,Phosphorus,1990,Tonnes,249625.746,1990-01-01
TUR,Turkey,Nutrient outputs,Phosphorus,1991,Tonnes,238793.836,1991-01-01
TUR,Turkey,Nutrient outputs,Phosphorus,1992,Tonnes,232579.066,1992-01-01
TUR,Turkey,Nutrient outputs,Phosphorus,1993,Tonnes,239672.967,1993-01-01
TUR,Turkey,Nutrient outputs,Phosphorus,1994,Tonnes,225641.047,1994-01-01
TUR,Turkey,Nutrient outputs,Phosphorus,1995,Tonnes,228731.168,1995-01-01
TUR,Turkey,Nutrient outputs,Phosphorus,1996,Tonnes,242312.709,1996-01-01
TUR,Turkey,Nutrient outputs,Phosphorus,1997,Tonnes,236688.754,1997-01-01
TUR,Turkey,Nutrient outputs,Phosphorus,1998,Tonnes,259836.519,1998-01-01
TUR,Turkey,Nutrient outputs,Phosphorus,1999,Tonnes,234768.25,1999-01-01
TUR,Turkey,Nutrient outputs,Phosphorus,2000,Tonnes,254845.242,2000-01-01
TUR,Turkey,Nutrient outputs,Phosphorus,2001,Tonnes,246919.584,2001-01-01
TUR,Turkey,Nutrient outputs,Phosphorus,2002,Tonnes,264784.009,2002-01-01
TUR,Turkey,Nutrient outputs,Phosphorus,2003,Tonnes,256909.217,2003-01-01
TUR,Turkey,Nutrient outputs,Phosphorus,2004,Tonnes,280385.978,2004-01-01
TUR,Turkey,Nutrient outputs,Phosphorus,2005,Tonnes,288291.25,2005-01-01
TUR,Turkey,Nutrient outputs,Phosphorus,2006,Tonnes,287677.645,2006-01-01
TUR,Turkey,Nutrient outputs,Phosphorus,2007,Tonnes,259872.585,2007-01-01
TUR,Turkey,Nutrient outputs,Phosphorus,2008,Tonnes,264927.539,2008-01-01
TUR,Turkey,Nutrient outputs,Phosphorus,2009,Tonnes,281664.839,2009-01-01
TUR,Turkey,Nutrient outputs,Phosphorus,2010,Tonnes,322316.007,2010-01-01
TUR,Turkey,Nutrient outputs,Phosphorus,2011,Tonnes,336755.762,2011-01-01
TUR,Turkey,Nutrient outputs,Phosphorus,2012,Tonnes,330336.656,2012-01-01
TUR,Turkey,Nutrient outputs,Phosphorus,2013,Tonnes,352254.397,2013-01-01
TUR,Turkey,Nutrient outputs,Phosphorus,2014,Tonnes,338135.908,2014-01-01
TUR,Turkey,Nutrient outputs,Phosphorus,2015,Tonnes,364641.668,2015-01-01
TUR,Turkey,Nutrient outputs,Phosphorus,2016,Tonnes,361855.064,2016-01-01
TUR,Turkey,Nutrient outputs,Phosphorus,2017,Tonnes,374641.386,2017-01-01
TUR,Turkey,Nutrient outputs,Phosphorus,2018,Tonnes,368118.223,2018-01-01
KOR,Korea,Balance per hectare,Phosphorus,1990,Kilograms,52.253,1990-01-01
KOR,Korea,Balance per hectare,Phosphorus,1991,Kilograms,41.641,1991-01-01
KOR,Korea,Balance per hectare,Phosphorus,1992,Kilograms,48.58,1992-01-01
KOR,Korea,Balance per hectare,Phosphorus,1993,Kilograms,53.541,1993-01-01
KOR,Korea,Balance per hectare,Phosphorus,1994,Kilograms,55.241,1994-01-01
KOR,Korea,Balance per hectare,Phosphorus,1995,Kilograms,57.449,1995-01-01
KOR,Korea,Balance per hectare,Phosphorus,1996,Kilograms,55.437,1996-01-01
KOR,Korea,Balance per hectare,Phosphorus,1997,Kilograms,54.309,1997-01-01
KOR,Korea,Balance per hectare,Phosphorus,1998,Kilograms,53.155,1998-01-01
KOR,Korea,Balance per hectare,Phosphorus,1999,Kilograms,51.232,1999-01-01
KOR,Korea,Balance per hectare,Phosphorus,2000,Kilograms,50.268,2000-01-01
KOR,Korea,Balance per hectare,Phosphorus,2001,Kilograms,46.484,2001-01-01
KOR,Korea,Balance per hectare,Phosphorus,2002,Kilograms,47.202,2002-01-01
KOR,Korea,Balance per hectare,Phosphorus,2003,Kilograms,47.968,2003-01-01
KOR,Korea,Balance per hectare,Phosphorus,2004,Kilograms,50.402,2004-01-01
KOR,Korea,Balance per hectare,Phosphorus,2005,Kilograms,52.659,2005-01-01
KOR,Korea,Balance per hectare,Phosphorus,2006,Kilograms,40.185,2006-01-01
KOR,Korea,Balance per hectare,Phosphorus,2007,Kilograms,49.969,2007-01-01
KOR,Korea,Balance per hectare,Phosphorus,2008,Kilograms,40.468,2008-01-01
KOR,Korea,Balance per hectare,Phosphorus,2009,Kilograms,40.217,2009-01-01
KOR,Korea,Balance per hectare,Phosphorus,2010,Kilograms,40.407,2010-01-01
KOR,Korea,Balance per hectare,Phosphorus,2011,Kilograms,39.978,2011-01-01
KOR,Korea,Balance per hectare,Phosphorus,2012,Kilograms,43.054,2012-01-01
KOR,Korea,Balance per hectare,Phosphorus,2013,Kilograms,42.348,2013-01-01
KOR,Korea,Balance per hectare,Phosphorus,2014,Kilograms,42.342,2014-01-01
KOR,Korea,Balance per hectare,Phosphorus,2015,Kilograms,41.774,2015-01-01
KOR,Korea,Balance per hectare,Phosphorus,2016,Kilograms,46.053,2016-01-01
KOR,Korea,Balance per hectare,Phosphorus,2017,Kilograms,45.892,2017-01-01
MEX,Mexico,Nutrient outputs,Nitrogen,1990,Tonnes,3418968.346,1990-01-01
MEX,Mexico,Nutrient outputs,Nitrogen,1991,Tonnes,3403043.69,1991-01-01
MEX,Mexico,Nutrient outputs,Nitrogen,1992,Tonnes,3356045.541,1992-01-01
MEX,Mexico,Nutrient outputs,Nitrogen,1993,Tonnes,3382843.365,1993-01-01
MEX,Mexico,Nutrient outputs,Nitrogen,1994,Tonnes,3478920.001,1994-01-01
MEX,Mexico,Nutrient outputs,Nitrogen,1995,Tonnes,3472502.566,1995-01-01
MEX,Mexico,Nutrient outputs,Nitrogen,1996,Tonnes,3559726.088,1996-01-01
MEX,Mexico,Nutrient outputs,Nitrogen,1997,Tonnes,3511663.596,1997-01-01
MEX,Mexico,Nutrient outputs,Nitrogen,1998,Tonnes,3549436.803,1998-01-01
MEX,Mexico,Nutrient outputs,Nitrogen,1999,Tonnes,3493766.634,1999-01-01
MEX,Mexico,Nutrient outputs,Nitrogen,2000,Tonnes,3518267.494,2000-01-01
MEX,Mexico,Nutrient outputs,Nitrogen,2001,Tonnes,3643443.778,2001-01-01
MEX,Mexico,Nutrient outputs,Nitrogen,2002,Tonnes,3629250.276,2002-01-01
MEX,Mexico,Nutrient outputs,Nitrogen,2003,Tonnes,3652278.05,2003-01-01
MEX,Mexico,Nutrient outputs,Nitrogen,2004,Tonnes,3652085.427,2004-01-01
MEX,Mexico,Nutrient outputs,Nitrogen,2005,Tonnes,3587564.541,2005-01-01
MEX,Mexico,Nutrient outputs,Nitrogen,2006,Tonnes,3668711.795,2006-01-01
MEX,Mexico,Nutrient outputs,Nitrogen,2007,Tonnes,3689755.487,2007-01-01
MEX,Mexico,Nutrient outputs,Nitrogen,2008,Tonnes,3687562.296,2008-01-01
MEX,Mexico,Nutrient outputs,Nitrogen,2009,Tonnes,3799030.384,2009-01-01
MEX,Mexico,Nutrient outputs,Nitrogen,2010,Tonnes,3883663.13,2010-01-01
MEX,Mexico,Nutrient outputs,Nitrogen,2011,Tonnes,3756953.683,2011-01-01
MEX,Mexico,Nutrient outputs,Nitrogen,2012,Tonnes,3978418.292,2012-01-01
MEX,Mexico,Nutrient outputs,Nitrogen,2013,Tonnes,3998011.907,2013-01-01
MEX,Mexico,Nutrient outputs,Nitrogen,2014,Tonnes,4104666.082,2014-01-01
MEX,Mexico,Nutrient outputs,Nitrogen,2015,Tonnes,4070007.402,2015-01-01
MEX,Mexico,Nutrient outputs,Nitrogen,2016,Tonnes,4080028.679,2016-01-01
MEX,Mexico,Nutrient outputs,Nitrogen,2017,Tonnes,4086231.37,2017-01-01
KOR,Korea,Balance (inputs minus outputs),Nitrogen,1990,Tonnes,530858.084,1990-01-01
KOR,Korea,Balance (inputs minus outputs),Nitrogen,1991,Tonnes,393436.979,1991-01-01
KOR,Korea,Balance (inputs minus outputs),Nitrogen,1992,Tonnes,469886.92,1992-01-01
KOR,Korea,Balance (inputs minus outputs),Nitrogen,1993,Tonnes,509305.913,1993-01-01
KOR,Korea,Balance (inputs minus outputs),Nitrogen,1994,Tonnes,517861.95,1994-01-01
KOR,Korea,Balance (inputs minus outputs),Nitrogen,1995,Tonnes,529649.911,1995-01-01
KOR,Korea,Balance (inputs minus outputs),Nitrogen,1996,Tonnes,527854.656,1996-01-01
KOR,Korea,Balance (inputs minus outputs),Nitrogen,1997,Tonnes,517032.682,1997-01-01
KOR,Korea,Balance (inputs minus outputs),Nitrogen,1998,Tonnes,531677.106,1998-01-01
KOR,Korea,Balance (inputs minus outputs),Nitrogen,1999,Tonnes,513005.425,1999-01-01
KOR,Korea,Balance (inputs minus outputs),Nitrogen,2000,Tonnes,492846.381,2000-01-01
KOR,Korea,Balance (inputs minus outputs),Nitrogen,2001,Tonnes,436328.496,2001-01-01
KOR,Korea,Balance (inputs minus outputs),Nitrogen,2002,Tonnes,446819.048,2002-01-01
KOR,Korea,Balance (inputs minus outputs),Nitrogen,2003,Tonnes,446760.261,2003-01-01
KOR,Korea,Balance (inputs minus outputs),Nitrogen,2004,Tonnes,472742.236,2004-01-01
KOR,Korea,Balance (inputs minus outputs),Nitrogen,2005,Tonnes,442996.59,2005-01-01
KOR,Korea,Balance (inputs minus outputs),Nitrogen,2006,Tonnes,342831.964,2006-01-01
KOR,Korea,Balance (inputs minus outputs),Nitrogen,2007,Tonnes,463219.115,2007-01-01
KOR,Korea,Balance (inputs minus outputs),Nitrogen,2008,Tonnes,361973.801,2008-01-01
KOR,Korea,Balance (inputs minus outputs),Nitrogen,2009,Tonnes,339021.15,2009-01-01
KOR,Korea,Balance (inputs minus outputs),Nitrogen,2010,Tonnes,345423.145,2010-01-01
KOR,Korea,Balance (inputs minus outputs),Nitrogen,2011,Tonnes,353572.302,2011-01-01
KOR,Korea,Balance (inputs minus outputs),Nitrogen,2012,Tonnes,393501.435,2012-01-01
KOR,Korea,Balance (inputs minus outputs),Nitrogen,2013,Tonnes,378566.016,2013-01-01
KOR,Korea,Balance (inputs minus outputs),Nitrogen,2014,Tonnes,369590.077,2014-01-01
KOR,Korea,Balance (inputs minus outputs),Nitrogen,2015,Tonnes,330598.483,2015-01-01
KOR,Korea,Balance (inputs minus outputs),Nitrogen,2016,Tonnes,345954.474,2016-01-01
KOR,Korea,Balance (inputs minus outputs),Nitrogen,2017,Tonnes,351090.631,2017-01-01
TUR,Turkey,Nutrient inputs,Nitrogen,1990,Tonnes,2856067.255,1990-01-01
TUR,Turkey,Nutrient inputs,Nitrogen,1991,Tonnes,2803393.579,1991-01-01
TUR,Turkey,Nutrient inputs,Nitrogen,1992,Tonnes,2895416.606,1992-01-01
TUR,Turkey,Nutrient inputs,Nitrogen,1993,Tonnes,3004257.991,1993-01-01
TUR,Turkey,Nutrient inputs,Nitrogen,1994,Tonnes,2645020.229,1994-01-01
TUR,Turkey,Nutrient inputs,Nitrogen,1995,Tonnes,2640631.356,1995-01-01
TUR,Turkey,Nutrient inputs,Nitrogen,1996,Tonnes,2739349.087,1996-01-01
TUR,Turkey,Nutrient inputs,Nitrogen,1997,Tonnes,2688442.417,1997-01-01
TUR,Turkey,Nutrient inputs,Nitrogen,1998,Tonnes,2914596.88,1998-01-01
TUR,Turkey,Nutrient inputs,Nitrogen,1999,Tonnes,3008781.638,1999-01-01
TUR,Turkey,Nutrient inputs,Nitrogen,2000,Tonnes,2760555.845,2000-01-01
TUR,Turkey,Nutrient inputs,Nitrogen,2001,Tonnes,2600348.88,2001-01-01
TUR,Turkey,Nutrient inputs,Nitrogen,2002,Tonnes,2636260.379,2002-01-01
TUR,Turkey,Nutrient inputs,Nitrogen,2003,Tonnes,2785108.059,2003-01-01
TUR,Turkey,Nutrient inputs,Nitrogen,2004,Tonnes,2818745.206,2004-01-01
TUR,Turkey,Nutrient inputs,Nitrogen,2005,Tonnes,2855058.365,2005-01-01
TUR,Turkey,Nutrient inputs,Nitrogen,2006,Tonnes,2919666.215,2006-01-01
TUR,Turkey,Nutrient inputs,Nitrogen,2007,Tonnes,2850589.315,2007-01-01
TUR,Turkey,Nutrient inputs,Nitrogen,2008,Tonnes,2575934.009,2008-01-01
TUR,Turkey,Nutrient inputs,Nitrogen,2009,Tonnes,2820846.593,2009-01-01
TUR,Turkey,Nutrient inputs,Nitrogen,2010,Tonnes,2791654.495,2010-01-01
TUR,Turkey,Nutrient inputs,Nitrogen,2011,Tonnes,2762429.455,2011-01-01
TUR,Turkey,Nutrient inputs,Nitrogen,2012,Tonnes,3057292.636,2012-01-01
TUR,Turkey,Nutrient inputs,Nitrogen,2013,Tonnes,3251272.671,2013-01-01
TUR,Turkey,Nutrient inputs,Nitrogen,2014,Tonnes,3196255.596,2014-01-01
TUR,Turkey,Nutrient inputs,Nitrogen,2015,Tonnes,3180184.349,2015-01-01
TUR,Turkey,Nutrient inputs,Nitrogen,2016,Tonnes,3592716.585,2016-01-01
TUR,Turkey,Nutrient inputs,Nitrogen,2017,Tonnes,3576101.817,2017-01-01
TUR,Turkey,Nutrient inputs,Nitrogen,2018,Tonnes,3403572.137,2018-01-01
CAN,Canada,Nutrient inputs,Phosphorus,1990,Tonnes,500273.756,1990-01-01
CAN,Canada,Nutrient inputs,Phosphorus,1991,Tonnes,486193.682,1991-01-01
CAN,Canada,Nutrient inputs,Phosphorus,1992,Tonnes,498168.801,1992-01-01
CAN,Canada,Nutrient inputs,Phosphorus,1993,Tonnes,509355.467,1993-01-01
CAN,Canada,Nutrient inputs,Phosphorus,1994,Tonnes,526775.746,1994-01-01
CAN,Canada,Nutrient inputs,Phosphorus,1995,Tonnes,533258.253,1995-01-01
CAN,Canada,Nutrient inputs,Phosphorus,1996,Tonnes,553230.945,1996-01-01
CAN,Canada,Nutrient inputs,Phosphorus,1997,Tonnes,573021.93,1997-01-01
CAN,Canada,Nutrient inputs,Phosphorus,1998,Tonnes,578443.876,1998-01-01
CAN,Canada,Nutrient inputs,Phosphorus,1999,Tonnes,555649.38,1999-01-01
CAN,Canada,Nutrient inputs,Phosphorus,2000,Tonnes,561230.353,2000-01-01
CAN,Canada,Nutrient inputs,Phosphorus,2001,Tonnes,553296.928,2001-01-01
CAN,Canada,Nutrient inputs,Phosphorus,2002,Tonnes,553760.679,2002-01-01
CAN,Canada,Nutrient inputs,Phosphorus,2003,Tonnes,565970.742,2003-01-01
CAN,Canada,Nutrient inputs,Phosphorus,2004,Tonnes,587817.638,2004-01-01
CAN,Canada,Nutrient inputs,Phosphorus,2005,Tonnes,562708.793,2005-01-01
CAN,Canada,Nutrient inputs,Phosphorus,2006,Tonnes,535494.66,2006-01-01
CAN,Canada,Nutrient inputs,Phosphorus,2007,Tonnes,559029.464,2007-01-01
CAN,Canada,Nutrient inputs,Phosphorus,2008,Tonnes,564296.985,2008-01-01
CAN,Canada,Nutrient inputs,Phosphorus,2009,Tonnes,511860.899,2009-01-01
CAN,Canada,Nutrient inputs,Phosphorus,2010,Tonnes,527212.909,2010-01-01
CAN,Canada,Nutrient inputs,Phosphorus,2011,Tonnes,563204.592,2011-01-01
CAN,Canada,Nutrient inputs,Phosphorus,2012,Tonnes,598042.416,2012-01-01
CAN,Canada,Nutrient inputs,Phosphorus,2013,Tonnes,615078.91,2013-01-01
CAN,Canada,Nutrient inputs,Phosphorus,2014,Tonnes,635495.76,2014-01-01
CAN,Canada,Nutrient inputs,Phosphorus,2015,Tonnes,659711.717,2015-01-01
CAN,Canada,Nutrient inputs,Phosphorus,2016,Tonnes,693249.865,2016-01-01
CAN,Canada,Nutrient inputs,Phosphorus,2017,Tonnes,670178.432,2017-01-01
CAN,Canada,Nutrient inputs,Phosphorus,2018,Tonnes,734884.34,2018-01-01
MEX,Mexico,Balance (inputs minus outputs),Phosphorus,1990,Tonnes,215425.566,1990-01-01
MEX,Mexico,Balance (inputs minus outputs),Phosphorus,1991,Tonnes,221922.917,1991-01-01
MEX,Mexico,Balance (inputs minus outputs),Phosphorus,1992,Tonnes,172653.285,1992-01-01
MEX,Mexico,Balance (inputs minus outputs),Phosphorus,1993,Tonnes,185719.827,1993-01-01
MEX,Mexico,Balance (inputs minus outputs),Phosphorus,1994,Tonnes,198781.098,1994-01-01
MEX,Mexico,Balance (inputs minus outputs),Phosphorus,1995,Tonnes,117192.3,1995-01-01
MEX,Mexico,Balance (inputs minus outputs),Phosphorus,1996,Tonnes,147919.781,1996-01-01
MEX,Mexico,Balance (inputs minus outputs),Phosphorus,1997,Tonnes,144809.286,1997-01-01
MEX,Mexico,Balance (inputs minus outputs),Phosphorus,1998,Tonnes,149884.461,1998-01-01
MEX,Mexico,Balance (inputs minus outputs),Phosphorus,1999,Tonnes,163928.559,1999-01-01
MEX,Mexico,Balance (inputs minus outputs),Phosphorus,2000,Tonnes,167842.58,2000-01-01
MEX,Mexico,Balance (inputs minus outputs),Phosphorus,2001,Tonnes,179564.787,2001-01-01
MEX,Mexico,Balance (inputs minus outputs),Phosphorus,2002,Tonnes,179254.541,2002-01-01
MEX,Mexico,Balance (inputs minus outputs),Phosphorus,2003,Tonnes,170377.815,2003-01-01
MEX,Mexico,Balance (inputs minus outputs),Phosphorus,2004,Tonnes,198607.099,2004-01-01
MEX,Mexico,Balance (inputs minus outputs),Phosphorus,2005,Tonnes,218942.009,2005-01-01
MEX,Mexico,Balance (inputs minus outputs),Phosphorus,2006,Tonnes,217996.669,2006-01-01
MEX,Mexico,Balance (inputs minus outputs),Phosphorus,2007,Tonnes,177584.094,2007-01-01
MEX,Mexico,Balance (inputs minus outputs),Phosphorus,2008,Tonnes,139580.68,2008-01-01
MEX,Mexico,Balance (inputs minus outputs),Phosphorus,2009,Tonnes,182535.207,2009-01-01
MEX,Mexico,Balance (inputs minus outputs),Phosphorus,2010,Tonnes,185776.63,2010-01-01
MEX,Mexico,Balance (inputs minus outputs),Phosphorus,2011,Tonnes,206357.055,2011-01-01
MEX,Mexico,Balance (inputs minus outputs),Phosphorus,2012,Tonnes,170432.252,2012-01-01
MEX,Mexico,Balance (inputs minus outputs),Phosphorus,2013,Tonnes,184268.651,2013-01-01
MEX,Mexico,Balance (inputs minus outputs),Phosphorus,2014,Tonnes,185675.1,2014-01-01
MEX,Mexico,Balance (inputs minus outputs),Phosphorus,2015,Tonnes,217494.169,2015-01-01
MEX,Mexico,Balance (inputs minus outputs),Phosphorus,2016,Tonnes,241670.845,2016-01-01
MEX,Mexico,Balance (inputs minus outputs),Phosphorus,2017,Tonnes,257625.507,2017-01-01
NZL,New Zealand,Nutrient outputs,Phosphorus,1990,Tonnes,175828.84,1990-01-01
NZL,New Zealand,Nutrient outputs,Phosphorus,1991,Tonnes,174740.103,1991-01-01
NZL,New Zealand,Nutrient outputs,Phosphorus,1992,Tonnes,174407.057,1992-01-01
NZL,New Zealand,Nutrient outputs,Phosphorus,1993,Tonnes,177450.906,1993-01-01
NZL,New Zealand,Nutrient outputs,Phosphorus,1994,Tonnes,179940.073,1994-01-01
NZL,New Zealand,Nutrient outputs,Phosphorus,1995,Tonnes,182207.867,1995-01-01
NZL,New Zealand,Nutrient outputs,Phosphorus,1996,Tonnes,183058.484,1996-01-01
NZL,New Zealand,Nutrient outputs,Phosphorus,1997,Tonnes,184074.309,1997-01-01
NZL,New Zealand,Nutrient outputs,Phosphorus,1998,Tonnes,184931.744,1998-01-01
NZL,New Zealand,Nutrient outputs,Phosphorus,1999,Tonnes,185810.122,1999-01-01
NZL,New Zealand,Nutrient outputs,Phosphorus,2000,Tonnes,190520.793,2000-01-01
NZL,New Zealand,Nutrient outputs,Phosphorus,2001,Tonnes,190587.021,2001-01-01
NZL,New Zealand,Nutrient outputs,Phosphorus,2002,Tonnes,193262.134,2002-01-01
NZL,New Zealand,Nutrient outputs,Phosphorus,2003,Tonnes,223453.184,2003-01-01
NZL,New Zealand,Nutrient outputs,Phosphorus,2004,Tonnes,220145.78,2004-01-01
NZL,New Zealand,Nutrient outputs,Phosphorus,2005,Tonnes,221191.782,2005-01-01
NZL,New Zealand,Nutrient outputs,Phosphorus,2006,Tonnes,222535.991,2006-01-01
NZL,New Zealand,Nutrient outputs,Phosphorus,2007,Tonnes,219642.72,2007-01-01
NZL,New Zealand,Nutrient outputs,Phosphorus,2008,Tonnes,212459.784,2008-01-01
NZL,New Zealand,Nutrient outputs,Phosphorus,2009,Tonnes,210732.228,2009-01-01
NZL,New Zealand,Nutrient outputs,Phosphorus,2010,Tonnes,208460.301,2010-01-01
NZL,New Zealand,Nutrient outputs,Phosphorus,2011,Tonnes,208269.373,2011-01-01
NZL,New Zealand,Nutrient outputs,Phosphorus,2012,Tonnes,204944.028,2012-01-01
NZL,New Zealand,Nutrient outputs,Phosphorus,2013,Tonnes,202144.488,2013-01-01
NZL,New Zealand,Nutrient outputs,Phosphorus,2014,Tonnes,201600.41,2014-01-01
NZL,New Zealand,Nutrient outputs,Phosphorus,2015,Tonnes,196079.636,2015-01-01
NZL,New Zealand,Nutrient outputs,Phosphorus,2016,Tonnes,192952.534,2016-01-01
NZL,New Zealand,Nutrient outputs,Phosphorus,2017,Tonnes,194285.734,2017-01-01
NZL,New Zealand,Nutrient outputs,Phosphorus,2018,Tonnes,191058.376,2018-01-01
USA,United States,Nutrient outputs,Nitrogen,1990,Tonnes,16143019.973,1990-01-01
USA,United States,Nutrient outputs,Nitrogen,1991,Tonnes,15726396.218,1991-01-01
